N	2gram	Tiupa_Hudo_1	TeoriaLi
6802	возбужденное состояние	1	1
6803	например так	1	1
6804	заинтересована в	1	1
6805	путь к	1	1
6806	века мысль	1	1
6807	и является	1	1
6808	и живота	1	1
6809	не средство	1	1
6810	дорожит своей	1	1
6811	процесс восприятия	1	1
6812	структурной его	1	1
6813	судьбы внешняя	1	1
6814	ногами сквозь	1	1
6815	героического или	1	1
6816	в.т существования	1	1
6817	мастер и	1	1
6818	собой нераздельность	1	1
6819	в бунинском	1	1
6820	а.и белецким	1	1
6821	его труда	1	1
6822	в совершенном	1	1
6823	я ядра	1	1
6824	логическим самоанализом	1	1
6825	о покупке	1	1
6826	тем или	1	1
6827	жанра сочинителя	1	1
6828	предстает фатальным	1	1
6829	фельетонного я	1	1
6830	акцентуации количество	1	1
6831	мысли с.с	1	1
6832	его чувства	1	1
6833	полюса человеческого	1	1
6834	одновременно сверхпроницательно	1	1
6835	другие компетенции	1	1
6836	личного достоинства	1	1
6837	системы композиционных	1	1
6838	мгновения предельной	1	1
6839	приобщаюсь бытию	1	1
6840	есть несуществующее	1	1
6841	сливается моя	1	1
6842	что адресат	1	1
6843	духа роковое	1	1
6844	позиции и	1	1
6845	пишущего произведение	1	1
6846	и драматизма	1	1
6847	может оказаться	2	1
6848	и ритмические	1	1
6849	карнавализацию событийных	1	1
6850	поскольку внутренняя	1	1
6851	кажутся чутко	1	1
6852	самоопределение лирического	1	1
6853	конвергенцию от	1	1
6854	итоге рождается	1	1
6855	автор гневно	1	1
6856	должен ты	1	1
6857	на пророческое	1	1
6858	прямые эмоциональные	1	1
6859	в забытье	1	1
6860	пушкиным когда	1	1
6861	фраза текста	1	1
6862	избранного жанра	1	1
6863	человеческие фигуры	1	1
6864	романа э	1	1
6865	гоголевской женитьбы	1	1
6866	русского языка	1	1
6867	бытийной компетенции	1	1
6868	целого авторской	1	1
6869	объектом эстетического	1	1
6870	детской головки	1	1
6871	в новелле	1	1
6872	литература как	1	1
6873	не гляди	1	1
6874	простой и	1	1
6875	самые разнообразные	1	1
6876	греч chronos	1	1
6877	рецептивная позиционирование	1	1
6878	внутреннего исполнения	1	1
6879	за субъективно	1	1
6880	фактического присутствия	1	1
6881	и приобретает	1	1
6882	своей жизнью	1	1
6883	внутреннего центра	1	1
6884	индивидуальными жизнями	1	1
6885	в портрете	1	1
6886	некое пространственно-временное	1	1
6887	громадное красное	1	1
6888	жизни принципиальным	1	1
6889	свободой самоопределения	1	1
6890	невидимого тленья	1	1
6891	осуществить соответствующее	1	1
6892	кадры повествования	1	1
6893	субъективную карнавализацию	1	1
6894	качестве бытийной	1	1
6895	элегический модус	1	1
6896	деятельность составления	1	1
6897	своего текста	1	1
6898	по-детски не	1	1
6899	историческом бытовании	1	1
6900	быть годным	1	1
6901	вне познаваемого	1	1
6902	как своей	1	1
6903	образа в	1	1
6904	мастер по	1	1
6905	ковер заячьей	1	1
6906	окружавшие плотно	1	1
6907	трагизм а	1	1
6908	к адресату	1	1
6909	а мнимой	1	1
6910	ее неотъемлемое	1	1
