N	2gram	Tiupa_Teor_1	Hudozhes
4946	индивидуального исчезновение	1	1
4947	оцельняющим принципом	1	1
4948	обладать и	1	1
4949	области значений	1	1
4950	обладает какой-то	1	1
4951	в своего	1	1
4952	этом может	1	1
4953	значимыми и	1	1
4954	совпадает со	1	1
4955	лингвистической точки	1	1
4956	диада личности	1	1
4957	что хотят	1	1
4958	языковой нормы	1	1
4959	зарождения трагизма	1	1
4960	определить и	1	1
4961	преднамеренность авторского	1	1
4962	конструктивной основы	1	1
4963	себя эдип	1	1
4964	участников иными	1	1
4965	истягну умъ	1	1
4966	в функции	1	1
4967	формируется речевыми	1	1
4968	ростовой в	1	1
4969	и равнопротяженны	1	1
4970	этого синкретизма	1	1
4971	быть чужим	1	1
4972	глоссами как	1	1
4973	контексте романной	1	1
4974	малейший шаг	1	1
4975	его объектной	1	1
4976	равнопротяженный тексту	1	1
4977	этот статус	1	1
4978	военных действий	1	1
4979	холсте скорбь	1	1
4980	мыслима та	1	1
4981	софокла совершает	1	1
4982	переоформляющей придающей	1	1
4983	альтернативен сатирическому	1	1
4984	отношениями человека	1	1
4985	всего что	1	1
4986	своей ролевой	1	1
4987	организованности знакового	1	1
4988	условно поскольку	1	1
4989	соответствующий тип	1	1
4990	в поле	1	1
4991	чтение художественного	1	1
4992	как следствие	1	1
4993	человека внутренняя	1	1
4994	произведения субъектная	1	1
4995	ибо герои	1	1
4996	рассказчиком в	1	1
4997	у истоков	1	1
4998	я означает	1	1
4999	наивное разграничение	1	1
5000	по-разному бесчисленным	1	1
5001	грустно стало	1	1
5002	открывающему текст	1	1
5003	переменяемая маска	1	1
5004	упорядоченности высказывания	1	1
5005	впоследствии при	1	1
5006	но два	1	1
5007	самоопределению здесь	1	1
5008	чтобы именно	1	1
5009	персонажей то	1	1
5010	у искусства	1	1
5011	совпасть с	1	1
5012	говорится зеркало	1	1
5013	внутренняя целостность	1	1
5014	состоит во	1	1
5015	эффекты могут	1	1
5016	реальности обладателями	1	1
5017	дола в	1	1
5018	ролью в	1	1
5019	поэтизация подвигов	1	1
5020	анна спрашивает	1	1
5021	всегда так	1	1
5022	абзацы далеко	1	1
5023	содержание первичных	1	1
5024	данному жанру	1	1
5025	семиотический парадокс	1	1
5026	или переменой	1	1
5027	личность героя	1	1
5028	суть взаимодействия	1	1
5029	как сверхсложного	1	1
5030	в каждом	1	1
5031	и занимала	1	1
5032	авторства неотделима	1	1
5033	что словно	1	1
5034	последовательно вводятся	1	1
5035	от неполноты	1	1
5036	заданность я	1	1
5037	лирических героев	1	1
5038	для героя	1	1
5039	расшифровать необходимо	1	1
5040	внеличную сторону	1	1
5041	означаемого а	1	1
5042	осуществления ее	1	1
5043	прошлом и	1	1
5044	хуже такую	1	1
5045	о каком	1	1
5046	границах она	1	1
5047	подобно очередному	1	1
5048	на это	1	1
5049	жизни ценой	1	1
5050	своей невоспроизводимостью	1	1
5051	я драматическое	1	1
5052	свиток жизни	1	1
5053	своей причастностью	1	1
5054	безличного всеединого	1	1
5055	здесь мы	1	1
5056	и сосредоточенность	1	1
5057	вкуса его	1	1
