N	2gram	Tiupa_Anal	TeoriaLi
4755	события часто	1	1
4756	круге очерченном	1	1
4757	ассонанс или	1	1
4758	сгущенные глоссализацией	1	1
4759	сообщенному знанию	1	1
4760	личной ответственности	2	1
4761	только самоценность	1	1
4762	постулирует со	1	1
4763	ряда стиховедов	1	1
4764	миропорядке то	2	1
4765	жизни толпы	1	1
4766	комическому хронотопам	1	1
4767	самоопределением личности	1	1
4768	рассказчик анекдота	1	1
4769	граница сопрягающая	1	1
4770	высшей ценностью	1	1
4771	поэтому оно	1	1
4772	сводящиеся в	1	1
4773	оказывается чем-то	1	1
4774	объектной и	2	1
4775	поистине героически	1	1
4776	невозможно рассказывать	1	1
4777	когда машинальность	1	1
4778	переживания и	1	1
4779	ударение на	1	1
4780	не путем	2	1
4781	запечатлевается национальное	1	1
4782	сугубо смеховой	1	1
4783	тому же	7	1
4784	в неутолимой	1	1
4785	раз в	1	1
4786	утрачивающего стабильность	1	1
4787	в полагании	1	1
4788	от своих	1	1
4789	художественное мышление	1	1
4790	их вершителей-героев	1	1
4791	одно одинокое	1	1
4792	пушкина я	1	1
4793	хронотоп не	1	1
4794	романтической стадиям	1	1
4795	границ жизни	1	1
4796	сознания к	2	1
4797	маски утрата	1	1
4798	строке не	1	1
4799	текста полностью	1	1
4800	свободы и	1	1
4801	внешне-внутренней целостности	1	1
4802	авторское любование	1	1
4803	это процесс	1	1
4804	семантического субстрата	1	1
4805	текста весьма	1	1
4806	согласия личности	1	1
4807	масок сопровождаемая	1	1
4808	этимологически притворство	1	1
4809	оппозиция о	1	1
4810	а всеобщему	1	1
4811	восприятия со	1	1
4812	совмещения внутренней	1	1
4813	студента озвучены	1	1
4814	духовно-практического модуса	1	1
4815	я открытого	1	1
4816	безымянной народной	1	1
4817	подлинным автором	1	1
4818	ведь это	1	1
4819	но с	3	1
4820	мою я	1	1
4821	экзистенциального ничто	1	1
4822	сторону индивида	1	1
4823	сторону его	1	1
4824	вовлечение адресата	1	1
4825	курсивом и	1	1
4826	в таких	2	1
4827	принадлежащие тектоническому	1	1
4828	я помню	1	1
4829	взаимодействия индивидуального	1	1
4830	построения речевого	1	1
4831	с оленькой	1	1
4832	ценностей ради	1	1
4833	ко второму	4	1
4834	этого слоя	1	1
4835	практике долгое	1	1
4836	не было	3	1
4837	кругозора ратным	1	1
4838	также повторы	1	1
4839	к медитации	1	1
4840	пустота личного	1	1
4841	молод и	2	1
4842	слиться в	1	1
4843	истоков элегической	1	1
4844	слово суда	1	1
4845	субъект объект	1	1
4846	субъективной безосновательности	1	1
4847	внутреннее единство	1	1
4848	олицетворений поэтического	1	1
4849	смежными значениями	1	1
4850	не безысходное	1	1
4851	стопе усложняющее	1	1
4852	осуществленный сентиментальным	1	1
4853	стратегий оцельнения	1	1
4854	бы разрушить	1	1
4855	мир уже	1	1
4856	трепетность объекта	1	1
4857	сатирическому я	1	1
4858	тоже роль	1	1
4859	перспективе окончательного	1	1
4860	бы для	1	1
4861	хоти красныя	1	1
4862	от радостей	1	1
4863	не манифестировано	1	1
4864	от друга	1	1
4865	отказаться от	1	1
4866	творческим законом	1	1
4867	рекоша но	1	1
4868	безграничную внутреннюю	1	1
4869	реальной действительности	1	1
4870	зависимые от	1	1
4871	же анекдота	1	1
4872	элегической уединенности	1	1
4873	окружающих но	1	1
4874	не занять	1	1
4875	жизни стих	1	1
4876	стихотворения легко	1	1
4877	комическом идиллическом	1	1
4878	гибель никогда	1	1
4879	текста тех	1	1
4880	бытием ср	1	1
4881	личности бессмертно	1	1
4882	самоопределения обнаруживается	1	1
4883	очередь членится	1	1
4884	системы кадров	1	1
4885	и внутренних	1	1
